user_id,activity_date,device_id,steps,active_minutes,resting_hr,sleep_minutes,sleep_deep_minutes,sleep_rem_minutes,sleep_light_minutes,calories
5,2024-10-01,3,6278,57,54.9,426,58,97,271,2476
5,2024-10-02,3,5877,48,57.6,385,63,71,251,2550
5,2024-10-03,3,7705,76,51.6,418,57,91,270,2527
5,2024-10-04,3,7002,74,49.4,400,82,96,222,2539
5,2024-10-05,3,8426,73,50.2,363,61,86,216,2596
5,2024-10-06,3,9491,83,50.7,443,75,112,256,2766
5,2024-10-07,3,7982,69,51.8,412,74,99,239,2582
5,2024-10-08,3,8520,79,52.0,370,64,85,221,2615
5,2024-10-09,3,7013,76,56.3,492,65,109,318,2554
5,2024-10-10,3,4885,29,56.6,418,76,107,235,2225
5,2024-10-11,3,5229,42,52.8,422,65,101,256,2311
5,2024-10-12,3,6492,48,54.5,369,75,96,198,2435
5,2024-10-13,3,3798,31,59.9,447,82,119,246,2249
5,2024-10-14,3,7343,78,51.0,401,58,81,262,2600
5,2024-10-15,3,3620,40,59.5,387,68,104,215,2167
5,2024-10-16,3,6715,55,54.7,498,67,92,339,2375
5,2024-10-17,3,5993,52,56.3,389,79,87,223,2301
5,2024-10-18,3,7443,73,53.0,297,66,73,158,2552
5,2024-10-19,3,8577,73,54.6,452,89,82,281,2573
5,2024-10-20,3,5436,48,58.9,413,56,84,273,2368
5,2024-10-21,3,7865,71,55.5,422,92,100,230,2580
5,2024-10-22,3,6988,65,53.8,431,96,114,221,2456
5,2024-10-23,3,7783,54,51.5,421,94,108,219,2486
5,2024-10-24,3,5993,58,53.4,445,62,118,265,2382
5,2024-10-25,3,6356,53,51.9,358,64,84,210,2379
5,2024-10-26,3,7199,63,52.5,447,68,118,261,2502
5,2024-10-27,3,8000,63,53.0,493,92,109,292,2600
5,2024-10-28,3,7129,77,53.3,365,75,98,192,2549
5,2024-10-29,3,5931,49,53.0,380,56,99,225,2543
5,2024-10-30,3,5252,49,57.1,477,68,109,300,2478
5,2024-10-31,3,5219,54,52.7,468,87,123,258,2405
5,2024-11-01,3,6555,61,51.6,366,74,77,215,2537
5,2024-11-02,3,5888,63,56.2,479,80,115,284,2458
5,2024-11-03,3,8251,84,54.3,408,57,110,241,2691
5,2024-11-04,3,5684,41,49.3,449,83,99,267,2321
5,2024-11-05,3,6392,65,52.1,420,75,112,233,2464
5,2024-11-06,3,4898,43,58.7,427,76,95,256,2338
5,2024-11-07,3,7412,70,56.5,353,55,92,206,2577
5,2024-11-08,3,5690,53,56.5,380,67,82,231,2422
5,2024-11-09,3,9542,85,53.2,373,81,97,195,2727
5,2024-11-10,3,7464,69,50.9,494,83,102,309,2573
5,2024-11-11,3,7363,69,50.3,409,88,93,228,2505
5,2024-11-12,3,6014,56,53.2,395,73,74,248,2317
5,2024-11-13,3,6902,60,54.6,401,76,93,232,2373
5,2024-11-14,3,7803,70,48.2,461,89,119,253,2579
5,2024-11-15,3,6215,65,55.7,479,86,106,287,2380
5,2024-11-16,3,4420,36,54.2,436,76,81,279,2254
5,2024-11-17,3,8409,61,52.1,408,57,79,272,2424
5,2024-11-18,3,6128,69,52.9,479,81,106,292,2607
5,2024-11-19,3,7328,62,52.1,418,54,110,254,2509
5,2024-11-20,3,5367,56,54.4,406,70,100,236,2356
5,2024-11-21,3,6832,60,50.8,425,72,107,246,2477
5,2024-11-22,3,7379,68,56.9,402,68,102,232,2597
5,2024-11-23,3,7773,67,52.3,456,71,119,266,2595
5,2024-11-24,3,9769,94,54.3,490,76,114,300,2801
5,2024-11-25,3,5805,48,56.1,363,61,79,223,2388
5,2024-11-26,3,6863,64,53.3,459,86,120,253,2544
5,2024-11-27,3,6043,60,52.5,383,67,94,222,2416
5,2024-11-28,3,4080,40,53.5,337,74,88,175,2332
5,2024-11-29,3,4900,45,56.2,432,95,88,249,2428
5,2024-11-30,3,7243,69,52.8,365,77,78,210,2613
5,2024-12-01,3,5765,53,54.6,442,83,112,247,2380
5,2024-12-02,3,6360,62,52.3,451,102,116,233,2453
5,2024-12-03,3,5485,51,48.4,474,104,123,247,2452
5,2024-12-04,3,7637,68,54.3,381,86,90,205,2519
5,2024-12-05,3,5258,48,53.5,422,65,106,251,2486
5,2024-12-06,3,6530,66,53.6,397,53,103,241,2421
5,2024-12-07,3,7857,79,48.9,377,77,89,211,2579
5,2024-12-08,3,8410,79,49.9,469,97,115,257,2641
5,2024-12-09,3,5605,57,56.2,433,57,109,267,2486
5,2024-12-10,3,5476,51,50.7,397,75,105,217,2434
5,2024-12-11,3,6361,50,60.4,463,72,108,283,2504
5,2024-12-12,3,6436,56,52.9,420,67,100,253,2496
5,2024-12-13,3,7584,73,48.0,416,70,105,241,2493
5,2024-12-14,3,8018,72,53.0,477,70,110,297,2617
5,2024-12-15,3,7723,72,48.8,430,82,113,235,2620
5,2024-12-16,3,7032,67,52.7,427,70,87,270,2563
5,2024-12-17,3,6166,54,52.3,368,51,91,226,2458
5,2024-12-18,3,5450,52,53.1,419,77,82,260,2485
5,2024-12-19,3,5386,56,54.8,456,67,122,267,2346
5,2024-12-20,3,5035,49,54.0,441,85,115,241,2319
5,2024-12-21,3,7633,63,52.4,428,56,104,268,2546
5,2024-12-22,3,8237,83,55.5,448,59,90,299,2624
5,2024-12-23,3,4947,40,51.7,403,81,89,233,2366
5,2024-12-24,3,3988,27,57.1,322,67,60,195,2273
5,2024-12-25,3,6067,61,55.2,464,67,124,273,2435
5,2024-12-26,3,6243,59,52.6,481,75,97,309,2511
5,2024-12-27,3,6917,61,50.7,405,61,109,235,2508
5,2024-12-28,3,5597,59,54.4,448,87,90,271,2386
5,2024-12-29,3,7407,64,52.6,457,74,91,292,2509
5,2024-12-30,3,8224,80,50.0,410,78,92,240,2645
5,2024-12-31,3,5181,52,55.2,440,64,99,277,2399
5,2025-01-01,3,4526,39,56.7,485,87,109,289,2278
5,2025-01-02,3,8085,67,49.8,456,104,84,268,2574
5,2025-01-03,3,8693,78,49.8,406,91,78,237,2519
5,2025-01-04,3,8934,80,49.6,336,66,81,189,2763
5,2025-01-05,3,6843,68,55.1,403,64,100,239,2659
5,2025-01-06,3,4523,46,57.1,354,54,94,206,2373
5,2025-01-07,3,6932,74,51.0,392,79,87,226,2529
5,2025-01-08,3,3775,47,51.9,387,55,84,248,2256
5,2025-01-09,3,6531,57,50.9,448,82,120,246,2477
5,2025-01-10,3,3633,38,57.1,404,53,90,261,2249
5,2025-01-11,3,4903,40,60.9,427,73,95,259,2274
5,2025-01-12,3,7577,85,52.8,416,64,92,260,2547
5,2025-01-13,3,5960,45,51.1,374,69,76,229,2360
5,2025-01-14,3,8124,85,50.4,445,70,89,286,2575
5,2025-01-15,3,4316,46,54.7,348,64,63,221,2396
5,2025-01-16,3,6798,65,48.1,392,84,85,223,2476
5,2025-01-17,3,6762,62,51.5,460,97,88,275,2571
5,2025-01-18,3,4223,39,54.2,484,99,101,284,2344
5,2025-01-19,3,7800,59,51.8,418,81,76,261,2529
5,2025-01-20,3,5751,65,58.4,426,69,92,265,2413
5,2025-01-21,3,5928,55,55.2,412,64,80,268,2420
5,2025-01-22,3,6179,58,54.2,440,65,106,269,2465
5,2025-01-23,3,6081,63,52.2,466,72,84,310,2473
5,2025-01-24,3,8197,77,54.2,408,89,81,238,2536
5,2025-01-25,3,7012,64,55.6,430,98,112,220,2501
5,2025-01-26,3,6452,37,53.8,465,75,100,290,2414
5,2025-01-27,3,5837,59,51.7,473,72,117,284,2452
5,2025-01-28,3,5285,54,56.1,327,69,64,194,2430
5,2025-01-29,3,8040,78,50.5,461,77,112,272,2722
5,2025-01-30,3,7007,71,56.4,433,95,116,222,2584
5,2025-01-31,3,7351,70,53.8,429,62,98,269,2567
5,2025-02-01,3,8163,80,54.4,482,87,129,266,2656
5,2025-02-02,3,7958,79,53.5,396,69,74,253,2631
5,2025-02-03,3,7321,67,57.4,378,74,99,205,2544
5,2025-02-04,3,6254,71,54.2,375,58,95,222,2559
5,2025-02-05,3,7935,65,53.7,474,76,90,308,2487
5,2025-02-06,3,5583,53,53.0,323,73,60,190,2391
5,2025-02-07,3,5682,50,52.3,422,66,100,256,2377
5,2025-02-08,3,8444,76,51.1,391,74,99,218,2634
5,2025-02-09,3,8574,83,47.3,491,83,130,278,2658
5,2025-02-10,3,7858,69,50.8,449,74,104,271,2527
5,2025-02-11,3,5917,53,52.8,425,77,108,240,2380
5,2025-02-12,3,4933,51,55.9,443,100,95,248,2362
5,2025-02-13,3,7054,62,55.1,421,86,110,225,2467
5,2025-02-14,3,6981,71,52.9,380,56,82,242,2595
5,2025-02-15,3,7587,70,53.9,385,74,104,207,2627
5,2025-02-16,3,10529,93,49.3,450,96,117,237,2711
5,2025-02-17,3,5348,45,50.7,471,82,108,281,2324
5,2025-02-18,3,5711,51,57.8,445,85,117,243,2370
5,2025-02-19,3,6392,70,53.0,379,63,89,227,2673
5,2025-02-20,3,4068,34,56.1,405,60,83,262,2365
5,2025-02-21,3,2267,18,56.4,441,74,117,250,2104
5,2025-02-22,3,7784,73,54.1,415,77,103,235,2664
5,2025-02-23,3,8683,76,54.1,399,77,75,247,2644
5,2025-02-24,3,7491,80,53.0,387,54,87,246,2555
5,2025-02-25,3,9848,86,51.7,379,76,73,230,2681
5,2025-02-26,3,8453,77,55.2,399,64,95,240,2571
5,2025-02-27,3,6274,58,55.0,391,76,100,215,2485
5,2025-02-28,3,7468,70,52.0,366,73,85,208,2535
5,2025-03-01,3,3377,28,56.7,389,89,97,203,2162
5,2025-03-02,3,6497,66,51.0,422,72,87,263,2464
5,2025-03-03,3,4738,45,51.7,382,59,92,231,2349
5,2025-03-04,3,7942,71,53.2,369,55,77,237,2631
5,2025-03-05,3,7375,55,52.3,366,61,69,236,2499
5,2025-03-06,3,9244,84,52.6,522,89,115,318,2707
5,2025-03-07,3,4601,38,55.8,431,72,86,273,2345
5,2025-03-08,3,8054,83,51.9,461,94,112,255,2656
5,2025-03-09,3,9269,84,53.3,430,97,96,237,2638
5,2025-03-10,3,7208,65,56.9,397,75,76,246,2569
5,2025-03-11,3,4896,36,59.2,434,58,82,294,2337
5,2025-03-12,3,6875,64,55.6,437,69,86,282,2617
5,2025-03-13,3,5714,47,53.9,442,101,106,235,2368
5,2025-03-14,3,8473,67,52.8,399,82,99,218,2612
5,2025-03-15,3,7284,73,55.3,361,79,65,217,2503
5,2025-03-16,3,9381,69,49.5,424,66,99,259,2573
5,2025-03-17,3,8382,69,52.9,446,98,80,268,2645
5,2025-03-18,3,4748,28,56.8,309,57,76,176,2335
5,2025-03-19,3,6815,56,50.4,454,94,90,270,2541
5,2025-03-20,3,7111,74,55.2,449,99,90,260,2547
5,2025-03-21,3,6824,60,54.4,363,52,71,240,2451
5,2025-03-22,3,8073,62,50.1,417,59,105,253,2513
5,2025-03-23,3,5894,49,54.1,427,98,99,230,2431
5,2025-03-24,3,6798,59,51.9,423,91,78,254,2469
5,2025-03-25,3,5812,46,52.1,377,73,101,203,2376
5,2025-03-26,3,9490,79,51.7,377,58,96,223,2693
5,2025-03-27,3,6907,62,52.1,413,75,91,247,2509
5,2025-03-28,3,6908,68,54.0,471,99,114,258,2585
5,2025-03-29,3,5625,56,53.0,416,76,78,262,2474
5,2025-03-30,3,6964,66,53.4,378,69,70,239,2502
5,2025-03-31,3,7174,57,52.8,406,81,109,216,2459
5,2025-04-01,3,9209,84,50.8,447,62,101,284,2697
5,2025-04-02,3,7785,74,57.1,355,57,89,209,2521
5,2025-04-03,3,7578,70,50.7,361,66,81,214,2546
5,2025-04-04,3,5498,41,49.9,492,72,121,299,2403
5,2025-04-05,3,9295,86,45.4,477,78,91,308,2676
5,2025-04-06,3,8215,78,52.0,331,44,79,208,2559
5,2025-04-07,3,6595,67,51.3,407,79,87,241,2600
5,2025-04-08,3,6020,61,56.7,376,86,84,206,2471
5,2025-04-09,3,7759,69,49.4,403,61,77,265,2555
5,2025-04-10,3,7292,53,51.3,455,84,114,257,2412
5,2025-04-11,3,6737,58,50.5,345,64,78,203,2542
5,2025-04-12,3,7334,75,49.6,356,74,90,192,2697
5,2025-04-13,3,6899,78,53.3,446,60,93,293,2631
5,2025-04-14,3,8975,78,50.2,499,101,135,263,2643
5,2025-04-15,3,5961,59,53.2,382,86,75,221,2419
5,2025-04-16,3,5728,47,56.4,442,89,81,272,2388
5,2025-04-17,3,9176,84,50.8,395,74,86,235,2731
5,2025-04-18,3,4211,44,54.8,453,83,96,274,2353
5,2025-04-19,3,7866,58,52.0,484,83,129,272,2592
5,2025-04-20,3,7142,63,52.0,484,67,115,302,2574
5,2025-04-21,3,5765,51,51.9,456,69,92,295,2462
5,2025-04-22,3,5354,42,55.8,404,72,103,229,2394
5,2025-04-23,3,7168,61,51.4,386,78,90,218,2577
5,2025-04-24,3,7976,75,54.6,452,84,101,267,2565
5,2025-04-25,3,5222,49,54.5,477,92,92,293,2333
5,2025-04-26,3,6449,63,57.2,429,93,83,253,2585
5,2025-04-27,3,7857,60,55.5,404,65,97,242,2579
5,2025-04-28,3,6442,57,54.3,433,69,90,274,2479
5,2025-04-29,3,6951,66,53.7,529,119,104,306,2544
5,2025-04-30,3,6038,53,54.9,454,92,88,274,2357
5,2025-05-01,3,5761,56,55.5,420,70,103,247,2445
5,2025-05-02,3,6075,46,54.0,482,71,124,287,2427
5,2025-05-03,3,3755,36,58.5,431,86,99,246,2331
5,2025-05-04,3,6620,63,53.4,487,86,89,312,2588
5,2025-05-05,3,8190,77,49.0,449,73,110,266,2647
5,2025-05-06,3,7605,73,52.7,464,106,97,261,2598
5,2025-05-07,3,6130,57,53.1,427,85,101,241,2511
5,2025-05-08,3,5728,43,53.1,457,103,104,250,2353
5,2025-05-09,3,5668,48,51.9,355,75,66,214,2379
5,2025-05-10,3,8097,70,51.0,416,87,76,253,2600
5,2025-05-11,3,7958,67,54.2,475,87,88,300,2589
5,2025-05-12,3,7468,74,51.5,366,75,91,200,2601
5,2025-05-13,3,4055,44,55.4,453,69,85,299,2348
5,2025-05-14,3,5257,54,51.5,435,86,92,257,2504
5,2025-05-15,3,5635,53,54.9,430,91,80,259,2470
5,2025-05-16,3,9983,84,48.3,414,93,95,226,2773
5,2025-05-17,3,7167,59,50.6,417,79,108,230,2576
5,2025-05-18,3,8403,71,50.4,437,68,97,272,2617
5,2025-05-19,3,10574,101,50.0,398,71,101,226,2822
5,2025-05-20,3,7791,62,53.3,387,53,101,233,2559
5,2025-05-21,3,6165,63,55.1,481,88,104,289,2519
5,2025-05-22,3,4759,49,53.4,340,76,80,184,2363
5,2025-05-23,3,5395,61,55.9,415,90,80,245,2490
5,2025-05-24,3,10246,94,52.0,387,69,91,227,2806
5,2025-05-25,3,10389,96,48.4,442,90,107,245,2750
5,2025-05-26,3,8129,81,55.1,462,83,97,282,2669
5,2025-05-27,3,5740,56,51.4,429,62,88,279,2477
5,2025-05-28,3,5666,58,53.0,450,74,82,294,2359
5,2025-05-29,3,5677,55,58.5,387,68,94,225,2443
5,2025-05-30,3,6402,71,51.5,333,66,81,186,2514
5,2025-05-31,3,7316,66,52.2,424,76,77,271,2505
5,2025-06-01,3,3915,30,53.7,396,62,102,232,2300
5,2025-06-02,3,4809,44,56.3,402,90,104,208,2348
5,2025-06-03,3,5714,53,56.2,458,76,112,270,2363
5,2025-06-04,3,4736,45,55.1,374,79,68,227,2448
5,2025-06-05,3,3472,24,60.3,348,54,72,222,2219
5,2025-06-06,3,8263,69,53.0,439,92,89,258,2600
5,2025-06-07,3,6289,56,55.0,490,102,99,289,2380
5,2025-06-08,3,8409,80,48.5,478,94,122,262,2676
5,2025-06-09,3,3731,37,54.0,394,86,86,222,2360
5,2025-06-10,3,8735,75,51.5,406,88,80,238,2617
5,2025-06-11,3,6099,63,57.6,408,54,94,260,2516
5,2025-06-12,3,8034,72,51.8,439,68,109,262,2634
5,2025-06-13,3,8372,70,52.9,454,100,102,252,2571
5,2025-06-14,3,5802,49,54.0,346,68,73,205,2350
5,2025-06-15,3,6697,56,54.4,354,72,64,218,2480
5,2025-06-16,3,5552,55,55.4,467,101,121,245,2516
5,2025-06-17,3,7411,61,53.3,473,99,95,279,2545
5,2025-06-18,3,5429,55,54.4,443,61,107,275,2450
5,2025-06-19,3,6140,53,55.6,460,65,85,310,2456
5,2025-06-20,3,6512,60,54.8,375,81,80,214,2559
5,2025-06-21,3,8728,72,52.8,439,99,90,250,2635
5,2025-06-22,3,7919,79,50.3,396,78,107,211,2679
5,2025-06-23,3,6677,61,52.1,429,63,77,289,2595
5,2025-06-24,3,6635,49,55.2,446,87,100,259,2561
5,2025-06-25,3,4518,35,51.7,427,63,93,271,2276
5,2025-06-26,3,7024,68,51.0,390,68,74,248,2484
5,2025-06-27,3,6689,58,53.7,457,84,122,251,2455
5,2025-06-28,3,8074,78,55.3,415,84,99,232,2656
5,2025-06-29,3,7910,70,51.0,357,72,77,208,2602
5,2025-06-30,3,6506,57,52.9,513,109,100,304,2482
5,2025-07-01,3,7445,72,52.7,495,102,98,295,2537
5,2025-07-02,3,5703,58,53.9,417,61,103,253,2499
5,2025-07-03,3,8113,76,51.3,430,66,103,261,2726
5,2025-07-04,3,8104,74,53.4,419,59,98,262,2675
5,2025-07-05,3,8368,76,51.5,464,79,101,284,2552
5,2025-07-06,3,6719,64,56.4,464,63,96,305,2607
5,2025-07-07,3,6939,66,52.1,376,70,96,210,2618
5,2025-07-08,3,6064,46,54.1,424,56,91,277,2396
5,2025-07-09,3,5910,62,50.8,443,59,81,303,2488
5,2025-07-10,3,6960,53,53.0,371,76,80,215,2549
5,2025-07-11,3,7183,64,52.6,416,72,94,250,2532
5,2025-07-12,3,9852,84,48.4,390,59,78,253,2697
5,2025-07-13,3,6603,55,56.9,460,88,124,248,2490
5,2025-07-14,3,8134,69,53.0,382,80,84,218,2535
5,2025-07-15,3,6586,64,53.9,399,89,80,230,2496
5,2025-07-16,3,5455,48,53.9,481,99,98,284,2399
5,2025-07-17,3,6280,56,49.9,417,78,112,227,2510
5,2025-07-18,3,8899,83,54.6,402,83,77,242,2661
5,2025-07-19,3,8395,68,51.5,425,63,79,283,2670
5,2025-07-20,3,8318,76,55.3,374,77,75,222,2574
5,2025-07-21,3,6917,57,55.6,434,77,107,250,2547
5,2025-07-22,3,6823,67,57.0,424,62,108,254,2489
5,2025-07-23,3,3741,37,54.4,382,58,92,232,2254
5,2025-07-24,3,5083,47,54.3,455,63,101,291,2359
5,2025-07-25,3,7516,67,51.1,369,66,94,209,2584
5,2025-07-26,3,10114,89,48.5,420,72,97,251,2762
5,2025-07-27,3,7692,66,53.9,344,48,88,208,2645
5,2025-07-28,3,5120,38,55.6,471,73,93,305,2368
5,2025-07-29,3,3937,23,55.6,518,107,101,310,2241
5,2025-07-30,3,6822,55,54.3,409,73,102,234,2475
5,2025-07-31,3,6935,49,52.5,449,101,90,258,2471
5,2025-08-01,3,7820,80,53.0,445,59,92,294,2677
5,2025-08-02,3,5167,53,56.8,405,63,81,261,2376
5,2025-08-03,3,6566,70,54.0,394,61,83,250,2573
5,2025-08-04,3,7955,69,51.1,444,86,92,266,2602
5,2025-08-05,3,6296,67,56.1,475,76,103,296,2470
5,2025-08-06,3,8217,73,53.3,410,68,91,251,2625
5,2025-08-07,3,4751,45,54.7,496,77,114,305,2311
5,2025-08-08,3,6917,67,50.0,430,89,94,247,2574
5,2025-08-09,3,7718,61,48.8,413,54,77,282,2591
5,2025-08-10,3,2844,18,56.1,444,77,89,278,2247
5,2025-08-11,3,4576,44,57.9,405,71,107,227,2421
5,2025-08-12,3,5852,52,52.7,436,59,95,282,2460
5,2025-08-13,3,4153,31,55.3,352,57,93,202,2353
5,2025-08-14,3,7433,69,51.8,402,88,99,215,2609
5,2025-08-15,3,5836,50,54.8,466,103,108,255,2374
5,2025-08-16,3,8236,72,52.3,435,62,108,265,2532
5,2025-08-17,3,7372,67,52.4,425,68,109,248,2604
5,2025-08-18,3,6149,43,52.3,470,80,117,273,2453
5,2025-08-19,3,6042,63,59.0,477,78,105,294,2508
5,2025-08-20,3,5979,56,53.2,419,95,81,243,2452
5,2025-08-21,3,6527,49,57.0,368,64,83,221,2491
5,2025-08-22,3,7856,70,50.4,401,57,105,239,2644
5,2025-08-23,3,7090,61,53.7,294,58,53,183,2597
5,2025-08-24,3,5776,46,53.1,334,61,74,199,2473
5,2025-08-25,3,7315,63,49.4,437,68,100,269,2578
5,2025-08-26,3,6429,65,54.3,362,63,97,202,2560
5,2025-08-27,3,5299,44,55.0,422,56,98,268,2356
5,2025-08-28,3,6365,78,57.4,451,66,103,282,2578
5,2025-08-29,3,5473,59,52.1,362,75,94,193,2527
5,2025-08-30,3,8743,85,56.8,494,93,101,300,2688
5,2025-08-31,3,6620,65,54.6,422,77,98,247,2480
5,2025-09-01,3,6818,71,54.4,458,60,88,310,2478
5,2025-09-02,3,7162,67,55.4,393,90,102,201,2615
5,2025-09-03,3,3251,22,58.0,388,57,73,258,2329
5,2025-09-04,3,7706,75,51.2,487,110,109,268,2658
5,2025-09-05,3,5594,46,54.4,430,82,104,244,2428
5,2025-09-06,3,6953,59,55.3,442,85,82,275,2491
5,2025-09-07,3,8715,78,52.3,479,83,118,278,2764
5,2025-09-08,3,5345,58,57.1,451,67,103,281,2455
5,2025-09-09,3,7348,68,51.0,415,64,105,246,2494
5,2025-09-10,3,6609,59,50.0,425,70,79,276,2474
5,2025-09-11,3,6676,62,57.4,418,66,97,255,2529
5,2025-09-12,3,5599,53,56.5,423,57,85,281,2494
5,2025-09-13,3,9120,82,50.6,342,46,70,226,2719
5,2025-09-14,3,7100,58,52.0,325,56,87,182,2595
5,2025-09-15,3,6401,64,53.9,388,51,84,253,2573
5,2025-09-16,3,8222,78,49.0,446,67,86,293,2628
5,2025-09-17,3,6218,56,51.5,370,66,72,232,2473
5,2025-09-18,3,6230,56,53.9,442,60,92,290,2469
5,2025-09-19,3,6216,50,55.1,434,75,97,262,2524
5,2025-09-20,3,9488,88,49.0,387,73,70,244,2686
5,2025-09-21,3,5763,68,54.2,361,63,77,221,2541
5,2025-09-22,3,7890,73,52.0,453,89,89,275,2614
5,2025-09-23,3,7955,74,51.7,521,98,103,320,2718
5,2025-09-24,3,7537,70,56.4,405,84,102,219,2626
5,2025-09-25,3,8063,81,52.4,458,89,117,252,2602
5,2025-09-26,3,7016,58,51.4,398,89,101,208,2530
5,2025-09-27,3,10510,92,50.8,428,88,96,244,2818
5,2025-09-28,3,7072,67,52.0,357,55,82,220,2588
5,2025-09-29,3,6166,51,53.8,401,79,103,219,2543
5,2025-09-30,3,5841,58,52.9,458,65,87,306,2478
5,2025-10-01,3,8442,86,54.3,394,83,101,210,2717
5,2025-10-02,3,5627,47,56.7,394,80,84,230,2520
5,2025-10-03,3,4849,53,54.6,340,66,83,191,2476
5,2025-10-04,3,8711,72,50.8,437,86,86,265,2667
5,2025-10-05,3,10201,93,52.8,449,93,109,247,2824
5,2025-10-06,3,7888,75,51.2,393,79,99,215,2584
5,2025-10-07,3,5977,49,54.7,496,108,124,264,2460
5,2025-10-08,3,8372,80,50.6,477,84,97,296,2603
5,2025-10-09,3,7045,62,56.3,373,74,83,216,2549
5,2025-10-10,3,8042,76,50.9,437,73,83,281,2657
5,2025-10-11,3,8501,77,50.7,425,66,95,264,2634
5,2025-10-12,3,7299,66,53.6,431,94,112,225,2632
5,2025-10-13,3,5124,43,51.7,379,76,81,222,2456
5,2025-10-14,3,7332,69,53.9,497,94,93,310,2574
5,2025-10-15,3,7903,75,54.6,475,85,115,275,2626
5,2025-10-16,3,6110,47,56.0,413,90,91,232,2396
5,2025-10-17,3,3846,36,58.4,409,76,80,253,2492
5,2025-10-18,3,6214,47,54.8,423,73,89,261,2439
5,2025-10-19,3,7643,63,49.4,399,87,74,238,2573
5,2025-10-20,3,7067,57,53.0,480,75,105,300,2537
5,2025-10-21,3,7717,81,53.1,445,90,113,242,2669
5,2025-10-22,3,6618,71,52.1,373,68,90,215,2588
5,2025-10-23,3,7207,74,51.1,395,57,107,231,2650
5,2025-10-24,3,7120,63,56.9,393,56,103,234,2495
5,2025-10-25,3,8686,77,52.2,438,94,84,260,2721
5,2025-10-26,3,7611,72,50.4,338,59,84,195,2771
5,2025-10-27,3,5352,46,53.7,403,58,82,263,2432
5,2025-10-28,3,7050,67,52.1,384,54,89,241,2638
5,2025-10-29,3,4268,50,54.7,406,72,103,231,2296
5,2025-10-30,3,7238,63,54.3,431,61,94,276,2583
5,2025-10-31,3,5351,60,52.6,470,76,106,288,2487
5,2025-11-01,3,6216,57,52.9,333,72,89,172,2514
5,2025-11-02,3,8316,82,51.7,469,103,92,274,2694
5,2025-11-03,3,4049,36,58.0,470,89,104,277,2352
5,2025-11-04,3,8337,82,53.5,420,67,90,263,2643
5,2025-11-05,3,8315,76,52.8,445,80,98,267,2574
5,2025-11-06,3,6122,57,53.2,374,51,84,239,2458
5,2025-11-07,3,4788,47,57.6,433,96,114,223,2345
5,2025-11-08,3,9221,86,53.6,503,96,125,282,2714
5,2025-11-09,3,7748,72,49.4,400,80,80,240,2573
5,2025-11-10,3,5998,60,55.0,397,55,94,248,2474
5,2025-11-11,3,4621,43,54.2,418,62,112,244,2352
5,2025-11-12,3,6981,71,52.0,328,67,71,190,2571
5,2025-11-13,3,5209,44,55.4,396,63,90,243,2405
5,2025-11-14,3,5125,47,51.5,438,82,85,271,2465
5,2025-11-15,3,8327,76,49.7,423,94,112,217,2664
5,2025-11-16,3,9071,75,50.9,443,99,86,258,2818
5,2025-11-17,3,7051,67,48.9,408,76,82,250,2551
5,2025-11-18,3,9417,91,50.4,482,101,97,284,2766
5,2025-11-19,3,6420,63,54.1,428,56,83,289,2520
5,2025-11-20,3,7462,71,57.9,458,73,123,262,2568
5,2025-11-21,3,3750,48,57.5,338,69,88,181,2389
5,2025-11-22,3,8177,86,50.9,417,73,97,247,2737
5,2025-11-23,3,4103,36,59.1,377,79,101,197,2342
5,2025-11-24,3,8580,80,48.4,425,70,89,266,2720
5,2025-11-25,3,7154,60,54.7,408,85,82,241,2508
5,2025-11-26,3,6038,52,58.6,441,92,111,238,2360
5,2025-11-27,3,8312,74,52.0,424,79,83,262,2658
5,2025-11-28,3,7569,70,51.5,441,73,88,280,2676
5,2025-11-29,3,8538,74,53.0,400,68,96,236,2774
5,2025-11-30,3,10112,94,50.9,377,68,100,209,2795
5,2025-12-01,3,7612,65,49.5,380,53,74,253,2689
5,2025-12-02,3,5605,57,53.3,476,82,114,280,2586
5,2025-12-03,3,7095,64,55.2,429,66,103,260,2544
5,2025-12-04,3,7178,68,52.6,434,96,103,235,2733
5,2025-12-05,3,2758,21,58.3,446,94,104,248,2194
5,2025-12-06,3,9799,89,54.0,396,57,98,241,2822
5,2025-12-07,3,7839,62,52.6,427,96,105,226,2638
5,2025-12-08,3,5439,42,51.7,390,85,82,223,2454
5,2025-12-09,3,4962,46,56.3,479,66,119,294,2436
5,2025-12-10,3,5608,54,54.4,474,80,100,294,2480
5,2025-12-11,3,7166,78,52.0,365,61,82,222,2658
5,2025-12-12,3,8958,83,49.7,401,88,98,215,2719
5,2025-12-13,3,8542,73,50.4,487,68,119,300,2692
5,2025-12-14,3,5568,50,56.7,411,54,89,268,2494
5,2025-12-15,3,8280,73,49.4,442,82,85,275,2782
5,2025-12-16,3,3207,37,59.9,449,63,85,301,2285
5,2025-12-17,3,3265,24,53.9,430,80,111,239,2303
5,2025-12-18,3,8770,63,50.9,427,91,87,249,2600
5,2025-12-19,3,7301,68,54.1,439,94,112,233,2654
5,2025-12-20,3,8644,80,48.1,375,64,93,218,2750
5,2025-12-21,3,5759,55,54.0,319,46,62,211,2434
5,2025-12-22,3,9452,78,52.3,493,66,106,321,2675
5,2025-12-23,3,5314,44,56.5,350,62,92,196,2460
