user_id,log_date,meal_type,calories,protein_g,carbs_g,fat_g
2,2025-03-22,lunch,921.0,52.0,129.7,21.6
2,2025-03-23,dinner,48.0,3.6,5.4,1.3
2,2025-03-23,snack,2676.0,196.1,325.5,65.5
2,2025-03-24,breakfast,1605.0,102.6,168.7,57.8
2,2025-03-24,dinner,730.0,49.9,83.3,21.9
2,2025-03-24,lunch,514.0,38.3,60.7,13.1
2,2025-03-25,dinner,1142.0,93.8,126.4,29.0
2,2025-03-25,lunch,1651.0,112.0,180.2,53.6
2,2025-03-26,lunch,653.0,34.0,72.4,25.2
2,2025-03-26,snack,1364.0,101.6,141.4,43.6
2,2025-03-26,breakfast,1017.0,82.7,117.5,24.0
2,2025-03-27,breakfast,1119.0,64.4,146.7,30.5
2,2025-03-27,snack,1487.0,104.1,156.4,49.5
2,2025-03-28,breakfast,291.0,25.4,30.3,7.6
2,2025-03-28,snack,936.0,65.1,99.2,31.0
2,2025-03-28,lunch,280.0,21.8,31.9,7.3
2,2025-03-28,dinner,1289.0,76.3,156.1,39.9
2,2025-03-30,dinner,850.0,60.6,102.0,22.1
2,2025-03-30,snack,1937.0,151.6,207.4,55.7
2,2025-03-31,dinner,615.0,47.7,64.9,18.3
2,2025-03-31,lunch,1059.0,86.8,95.3,36.8
2,2025-03-31,snack,1068.0,72.7,110.7,37.1
2,2025-04-01,lunch,608.0,40.8,74.1,16.5
2,2025-04-01,snack,2053.0,143.3,204.7,73.4
2,2025-04-03,lunch,242.0,19.9,26.7,6.2
2,2025-04-03,dinner,538.0,31.1,66.7,16.3
2,2025-04-03,breakfast,1369.0,101.6,123.5,52.1
2,2025-04-03,snack,577.0,36.5,68.4,17.5
2,2025-04-05,breakfast,168.0,9.7,18.1,6.3
2,2025-04-05,dinner,735.0,51.7,72.5,26.5
2,2025-04-05,snack,504.0,42.1,56.4,12.2
2,2025-04-05,lunch,1235.0,72.1,134.5,45.4
2,2025-04-06,breakfast,1833.0,103.1,247.1,48.0
2,2025-04-06,snack,621.0,46.5,66.5,18.8
2,2025-04-06,lunch,114.0,8.5,11.1,4.0
2,2025-04-07,breakfast,875.0,46.2,122.0,22.5
2,2025-04-07,snack,1769.0,122.5,210.0,48.8
2,2025-04-08,lunch,1279.0,97.8,148.3,32.7
2,2025-04-08,breakfast,981.0,55.0,108.8,36.2
2,2025-04-08,snack,842.0,61.4,95.2,24.0
2,2025-04-09,lunch,394.0,29.2,47.9,9.5
2,2025-04-09,breakfast,694.0,36.3,87.4,22.2
2,2025-04-09,dinner,1212.0,91.1,122.8,39.6
2,2025-04-09,snack,386.0,32.4,40.2,10.7
2,2025-04-10,snack,2313.0,152.3,294.7,58.4
2,2025-04-10,lunch,585.0,40.0,60.6,20.3
2,2025-04-14,breakfast,1288.0,87.5,146.7,39.0
2,2025-04-14,lunch,186.0,14.0,17.2,6.8
2,2025-04-14,dinner,1147.0,94.5,125.8,29.5
2,2025-04-15,snack,164.0,12.5,20.0,3.7
2,2025-04-15,breakfast,1303.0,81.2,178.6,29.3
2,2025-04-15,lunch,504.0,30.7,60.3,15.6
2,2025-04-15,dinner,884.0,47.3,114.8,26.2
2,2025-04-16,breakfast,586.0,32.9,68.4,20.1
2,2025-04-16,lunch,1813.0,104.9,233.9,50.9
2,2025-04-18,lunch,1603.0,137.7,147.4,51.4
2,2025-04-18,snack,552.0,35.8,63.6,17.2
2,2025-04-18,breakfast,430.0,27.1,47.2,14.7
2,2025-04-18,dinner,63.0,4.9,5.6,2.4
2,2025-04-20,snack,1894.0,159.9,182.2,58.4
2,2025-04-20,breakfast,599.0,48.6,67.2,15.1
2,2025-04-21,lunch,1291.0,88.9,154.5,35.3
2,2025-04-21,snack,1212.0,105.2,111.0,38.6
2,2025-04-22,lunch,586.0,49.5,64.9,14.3
2,2025-04-22,dinner,2089.0,160.4,222.4,61.9
2,2025-04-23,dinner,1557.0,117.6,190.4,36.1
2,2025-04-23,breakfast,281.0,15.6,35.9,8.3
2,2025-04-23,snack,1140.0,60.2,151.3,32.7
2,2025-04-24,lunch,1089.0,62.8,118.1,40.6
2,2025-04-24,breakfast,774.0,60.2,83.3,22.2
2,2025-04-24,dinner,502.0,29.9,56.3,17.5
2,2025-04-24,snack,539.0,44.1,46.3,19.7
2,2025-04-25,breakfast,2138.0,123.2,230.4,80.4
2,2025-04-25,dinner,813.0,55.4,84.4,28.2
2,2025-04-26,lunch,1645.0,128.6,160.2,54.4
2,2025-04-26,breakfast,218.0,17.9,20.1,7.4
2,2025-04-26,snack,1056.0,67.5,115.8,35.9
2,2025-04-27,dinner,681.0,53.2,69.4,21.2
2,2025-04-27,snack,779.0,44.0,105.9,19.9
2,2025-04-27,lunch,1326.0,67.9,148.2,51.3
2,2025-04-29,lunch,1334.0,69.7,193.6,31.2
2,2025-04-29,snack,1189.0,77.4,146.3,32.7
2,2025-04-29,breakfast,625.0,35.8,67.7,23.5
2,2025-05-02,breakfast,1068.0,85.7,97.6,37.2
2,2025-05-02,dinner,555.0,31.8,77.7,13.0
2,2025-05-02,lunch,1186.0,65.3,164.6,29.6
2,2025-05-03,breakfast,548.0,43.1,47.6,20.6
2,2025-05-03,snack,1564.0,119.1,172.9,44.0
2,2025-05-03,lunch,513.0,39.4,50.1,17.2
2,2025-05-03,dinner,44.0,2.9,4.6,1.6
2,2025-05-04,dinner,1449.0,115.2,163.3,37.2
2,2025-05-04,lunch,1500.0,116.6,128.2,57.8
2,2025-05-05,breakfast,435.0,36.6,39.3,14.6
2,2025-05-05,lunch,442.0,30.4,52.5,12.3
2,2025-05-05,dinner,1695.0,90.4,231.1,45.5
2,2025-05-05,snack,344.0,24.2,42.8,8.4
2,2025-05-07,snack,268.0,13.5,39.5,6.2
2,2025-05-07,breakfast,1180.0,71.9,163.6,26.5
2,2025-05-07,lunch,141.0,9.7,15.6,4.4
2,2025-05-07,dinner,1177.0,101.3,100.5,41.1
2,2025-05-08,dinner,2054.0,164.9,208.8,62.1
2,2025-05-08,snack,745.0,52.9,84.8,21.6
2,2025-05-10,dinner,560.0,30.6,67.7,18.5
2,2025-05-10,lunch,202.0,10.9,22.7,7.5
2,2025-05-10,snack,219.0,15.8,20.5,8.2
2,2025-05-10,breakfast,1937.0,133.5,218.5,58.8
2,2025-05-12,breakfast,699.0,43.5,77.7,23.8
2,2025-05-12,lunch,967.0,59.4,124.5,25.7
2,2025-05-12,snack,320.0,19.3,36.8,10.6
2,2025-05-12,dinner,699.0,60.6,70.6,19.3
2,2025-05-13,snack,2100.0,136.6,259.7,57.2
2,2025-05-13,breakfast,660.0,43.7,84.9,16.2
2,2025-05-14,breakfast,362.0,19.7,49.7,9.4
2,2025-05-14,dinner,649.0,33.1,75.2,24.0
2,2025-05-14,lunch,643.0,34.1,77.0,22.1
2,2025-05-14,snack,1015.0,53.1,142.9,25.6
2,2025-05-15,lunch,2318.0,147.9,277.8,68.3
2,2025-05-15,dinner,391.0,19.8,56.9,9.4
2,2025-05-16,lunch,1323.0,80.4,181.9,30.4
2,2025-05-16,breakfast,689.0,49.6,70.6,23.1
2,2025-05-16,snack,694.0,57.4,66.4,22.1
2,2025-05-18,lunch,1061.0,91.5,90.9,36.8
2,2025-05-18,snack,1545.0,94.3,173.0,52.9
2,2025-05-19,breakfast,2578.0,162.4,264.7,96.6
2,2025-05-19,dinner,227.0,18.1,23.6,6.7
2,2025-05-22,dinner,283.0,22.0,32.7,7.2
2,2025-05-22,lunch,976.0,76.3,106.8,27.1
2,2025-05-22,breakfast,1587.0,116.3,144.9,60.2
2,2025-05-23,breakfast,1235.0,96.6,130.2,36.4
2,2025-05-23,snack,1364.0,96.8,174.3,31.1
2,2025-05-26,lunch,301.0,18.5,31.0,11.5
2,2025-05-26,snack,36.0,1.9,4.1,1.3
2,2025-05-26,breakfast,2209.0,171.4,241.9,61.8
2,2025-05-27,snack,1083.0,80.4,110.7,35.4
2,2025-05-27,breakfast,1436.0,82.8,193.8,36.6
2,2025-05-27,dinner,507.0,29.9,70.4,11.8
2,2025-05-28,lunch,838.0,57.9,107.3,19.7
2,2025-05-28,breakfast,850.0,70.1,95.7,20.7
2,2025-05-28,dinner,895.0,61.7,90.6,31.7
2,2025-05-29,breakfast,544.0,36.5,69.2,13.5
2,2025-05-29,snack,782.0,52.2,98.6,19.9
2,2025-05-29,dinner,376.0,20.6,44.3,12.9
2,2025-05-29,lunch,1108.0,80.4,113.8,36.8
2,2025-05-31,lunch,694.0,55.9,80.3,16.6
2,2025-05-31,dinner,817.0,57.6,102.2,19.8
2,2025-05-31,breakfast,17.0,1.4,1.9,0.4
2,2025-05-31,snack,1193.0,100.9,133.7,28.3
2,2025-06-01,breakfast,947.0,61.9,122.1,23.4
2,2025-06-01,lunch,671.0,45.4,74.2,21.4
2,2025-06-01,dinner,1155.0,62.7,140.2,38.1
2,2025-06-02,breakfast,117.0,7.6,12.9,3.9
2,2025-06-02,snack,180.0,12.3,22.0,4.7
2,2025-06-02,dinner,2179.0,144.5,223.0,78.8
2,2025-06-03,lunch,923.0,61.3,100.5,30.6
2,2025-06-03,breakfast,594.0,31.0,80.6,16.4
2,2025-06-03,snack,406.0,28.0,50.6,10.2
2,2025-06-03,dinner,729.0,48.4,72.2,27.4
2,2025-06-04,snack,802.0,53.8,81.5,29.0
2,2025-06-04,dinner,463.0,38.7,52.4,11.0
2,2025-06-04,lunch,375.0,32.8,35.0,11.6
2,2025-06-04,breakfast,695.0,50.5,80.2,19.1
2,2025-06-06,breakfast,1436.0,80.3,167.0,49.7
2,2025-06-06,snack,1433.0,88.9,148.1,53.9
2,2025-06-07,dinner,689.0,34.6,79.3,25.9
2,2025-06-07,breakfast,2053.0,123.7,285.4,46.3
2,2025-06-08,snack,1395.0,79.1,179.4,40.1
2,2025-06-08,dinner,849.0,64.5,93.2,24.2
2,2025-06-08,breakfast,431.0,33.5,39.3,15.5
2,2025-06-10,snack,1513.0,88.0,169.0,53.9
2,2025-06-10,lunch,1167.0,59.3,149.0,37.1
2,2025-06-11,snack,601.0,39.4,69.7,18.3
2,2025-06-11,dinner,1762.0,117.1,222.3,45.0
2,2025-06-11,breakfast,532.0,27.9,58.7,20.6
2,2025-06-12,lunch,628.0,34.6,89.6,14.6
2,2025-06-12,snack,2138.0,148.5,209.3,78.5
2,2025-06-14,dinner,458.0,35.0,53.4,11.6
2,2025-06-14,breakfast,742.0,61.1,77.7,20.8
2,2025-06-14,snack,1642.0,90.5,186.2,59.5
2,2025-06-15,breakfast,245.0,13.9,28.4,8.4
2,2025-06-15,lunch,2557.0,166.2,262.6,93.5
2,2025-06-16,breakfast,579.0,50.0,46.7,21.4
2,2025-06-16,snack,847.0,46.5,118.0,21.0
2,2025-06-16,dinner,859.0,51.7,110.2,23.5
2,2025-06-16,lunch,547.0,40.4,59.8,16.2
2,2025-06-17,dinner,1849.0,152.7,172.9,60.7
2,2025-06-17,snack,61.0,3.7,6.5,2.2
2,2025-06-17,lunch,390.0,21.1,50.2,11.7
2,2025-06-17,breakfast,249.0,21.6,23.7,7.5
2,2025-06-18,dinner,415.0,33.2,48.2,9.9
2,2025-06-18,lunch,521.0,36.2,51.9,18.7
2,2025-06-18,snack,1988.0,162.2,206.6,57.0
2,2025-06-18,breakfast,99.0,5.8,10.7,3.7
2,2025-06-19,snack,708.0,60.3,79.8,16.4
2,2025-06-19,dinner,1189.0,85.1,148.9,28.1
2,2025-06-19,lunch,839.0,59.1,104.9,20.3
2,2025-06-20,lunch,564.0,35.6,69.4,16.0
2,2025-06-20,dinner,663.0,40.3,78.1,21.0
2,2025-06-20,breakfast,483.0,29.6,63.5,12.3
2,2025-06-20,snack,1029.0,76.2,95.8,37.9
2,2025-06-21,breakfast,923.0,63.3,87.3,35.6
2,2025-06-21,snack,1734.0,137.4,202.3,41.7
2,2025-06-22,dinner,1432.0,87.3,148.7,54.2
2,2025-06-22,breakfast,1305.0,99.0,121.0,47.2
2,2025-06-23,snack,1968.0,143.3,200.7,65.8
2,2025-06-23,dinner,339.0,22.3,35.2,12.1
2,2025-06-23,breakfast,640.0,47.2,57.3,24.7
2,2025-06-24,lunch,2255.0,191.5,188.6,81.7
2,2025-06-24,breakfast,444.0,36.2,45.7,12.9
2,2025-06-26,lunch,1204.0,68.4,154.8,34.5
2,2025-06-26,dinner,1366.0,75.4,157.4,48.4
2,2025-06-27,breakfast,673.0,39.8,90.1,17.1
2,2025-06-27,snack,668.0,45.8,81.1,17.8
2,2025-06-27,dinner,1465.0,83.4,174.8,48.0
2,2025-06-28,snack,1509.0,119.7,147.3,49.0
2,2025-06-28,lunch,1276.0,91.0,135.4,41.1
2,2025-06-29,snack,662.0,40.5,73.9,22.7
2,2025-06-29,lunch,1778.0,150.7,194.8,44.0
2,2025-07-01,dinner,369.0,27.1,35.3,13.3
2,2025-07-01,snack,548.0,32.2,66.9,16.8
2,2025-07-01,lunch,558.0,37.1,58.9,19.3
2,2025-07-01,breakfast,1321.0,100.1,132.9,43.2
2,2025-07-02,dinner,272.0,19.5,28.0,9.2
2,2025-07-02,breakfast,697.0,50.5,83.7,17.8
2,2025-07-02,lunch,240.0,14.2,26.9,8.4
2,2025-07-02,snack,1557.0,112.6,192.3,37.5
2,2025-07-03,breakfast,1348.0,102.5,152.5,36.4
2,2025-07-03,snack,828.0,59.6,83.6,28.4
2,2025-07-03,dinner,836.0,65.4,94.5,21.8
2,2025-07-05,dinner,1341.0,107.9,116.6,49.2
2,2025-07-05,snack,1360.0,92.2,175.7,32.0
2,2025-07-06,breakfast,721.0,42.8,92.4,20.0
2,2025-07-06,snack,1147.0,59.9,155.4,31.7
2,2025-07-06,lunch,859.0,58.5,101.0,24.5
2,2025-07-07,breakfast,252.0,19.4,30.0,6.1
2,2025-07-07,snack,490.0,30.0,54.4,17.0
2,2025-07-07,lunch,1478.0,93.6,166.5,48.6
2,2025-07-07,dinner,465.0,23.8,58.6,15.0
2,2025-07-08,dinner,291.0,24.3,30.3,8.1
2,2025-07-08,breakfast,256.0,16.5,29.9,7.8
2,2025-07-08,snack,1197.0,74.0,151.9,32.6
2,2025-07-08,lunch,1100.0,82.4,100.1,41.1
2,2025-07-09,dinner,757.0,49.6,92.4,21.0
2,2025-07-09,lunch,513.0,27.3,57.4,19.3
2,2025-07-09,snack,1634.0,95.8,202.9,48.8
2,2025-07-10,lunch,2079.0,112.6,293.6,50.5
2,2025-07-10,snack,532.0,43.8,47.7,18.4
2,2025-07-11,lunch,1773.0,145.0,188.0,49.0
2,2025-07-11,snack,911.0,73.6,90.4,28.3
2,2025-07-13,dinner,82.0,6.3,8.9,2.4
2,2025-07-13,snack,682.0,51.0,74.7,19.9
2,2025-07-13,lunch,1060.0,86.7,108.5,31.0
2,2025-07-13,breakfast,773.0,41.2,95.6,25.1
2,2025-07-15,snack,567.0,29.2,66.5,20.4
2,2025-07-15,dinner,44.0,2.6,6.2,1.0
2,2025-07-15,breakfast,1809.0,134.1,201.0,52.1
2,2025-07-15,lunch,295.0,24.9,32.9,7.1
2,2025-07-16,breakfast,976.0,79.5,95.9,30.5
2,2025-07-16,snack,1796.0,103.2,210.0,60.3
2,2025-07-17,lunch,650.0,40.1,80.2,18.7
2,2025-07-17,breakfast,1433.0,87.0,170.0,45.0
2,2025-07-17,dinner,618.0,40.3,65.3,21.7
2,2025-07-18,dinner,879.0,71.6,101.6,20.7
2,2025-07-18,snack,635.0,39.2,74.7,20.0
2,2025-07-18,breakfast,1315.0,101.1,131.4,42.8
2,2025-07-19,dinner,1624.0,85.4,185.2,60.2
2,2025-07-19,snack,271.0,20.5,30.2,7.6
2,2025-07-19,lunch,314.0,18.4,35.7,10.9
2,2025-07-19,breakfast,662.0,54.5,74.7,16.1
2,2025-07-20,snack,800.0,47.4,107.9,19.9
2,2025-07-20,lunch,2076.0,116.9,227.4,77.7
2,2025-07-22,dinner,848.0,52.0,109.4,22.5
2,2025-07-22,lunch,1929.0,104.0,256.7,54.0
2,2025-07-23,snack,957.0,59.5,120.4,26.4
2,2025-07-23,lunch,354.0,21.0,45.6,9.7
2,2025-07-23,dinner,1639.0,115.5,199.1,42.3
2,2025-07-24,breakfast,1405.0,72.9,199.7,35.0
2,2025-07-24,lunch,312.0,19.0,34.7,10.8
2,2025-07-24,dinner,1205.0,78.2,129.0,41.8
2,2025-07-26,snack,1906.0,158.5,157.4,71.4
2,2025-07-26,lunch,866.0,55.6,115.8,20.1
2,2025-07-27,lunch,677.0,41.8,73.6,23.9
2,2025-07-27,snack,2168.0,162.7,232.9,65.1
2,2025-07-28,breakfast,1504.0,121.6,130.6,55.1
2,2025-07-28,dinner,1150.0,72.5,133.7,36.1
2,2025-07-29,snack,2672.0,168.8,356.4,63.4
2,2025-07-29,lunch,189.0,10.2,20.9,7.2
2,2025-07-30,breakfast,1844.0,109.2,206.5,64.6
2,2025-07-30,snack,790.0,62.9,74.7,26.6
2,2025-07-30,dinner,304.0,17.6,33.5,11.1
2,2025-07-31,dinner,723.0,48.5,89.0,19.2
2,2025-07-31,breakfast,782.0,67.1,64.4,28.4
2,2025-07-31,snack,742.0,51.6,81.3,23.4
2,2025-07-31,lunch,518.0,36.4,54.5,17.2
2,2025-08-02,breakfast,1066.0,71.7,113.2,36.3
2,2025-08-02,dinner,1403.0,73.6,168.5,48.3
2,2025-08-02,lunch,356.0,21.0,44.3,10.5
2,2025-08-03,dinner,717.0,55.8,77.5,20.4
2,2025-08-03,lunch,700.0,48.8,69.7,25.1
2,2025-08-03,breakfast,850.0,56.3,82.1,32.9
2,2025-08-03,snack,486.0,25.9,66.4,13.0
2,2025-08-04,lunch,1039.0,75.9,107.1,34.1
2,2025-08-04,breakfast,1500.0,96.6,177.3,44.9
2,2025-08-06,breakfast,1064.0,91.3,103.7,31.5
2,2025-08-06,snack,1214.0,83.9,136.1,37.1
2,2025-08-06,dinner,287.0,23.6,31.3,7.5
2,2025-08-07,snack,1367.0,87.7,146.4,47.9
2,2025-08-07,breakfast,705.0,38.0,88.6,22.0
2,2025-08-07,lunch,246.0,19.9,23.8,7.9
2,2025-08-07,dinner,360.0,24.3,39.2,11.8
2,2025-08-09,lunch,1142.0,96.8,113.4,33.5
2,2025-08-09,breakfast,1363.0,80.1,182.5,34.7
2,2025-08-11,dinner,2051.0,122.8,266.9,54.7
2,2025-08-11,snack,596.0,32.8,77.2,17.3
2,2025-08-13,breakfast,945.0,74.2,91.1,31.5
2,2025-08-13,dinner,495.0,26.2,64.9,14.5
2,2025-08-13,lunch,1179.0,98.4,130.2,29.4
2,2025-08-15,snack,1817.0,121.5,223.3,48.6
2,2025-08-15,dinner,877.0,44.2,110.4,28.7
2,2025-08-16,breakfast,2015.0,130.4,249.7,55.0
2,2025-08-16,lunch,850.0,44.6,112.4,24.7
2,2025-08-19,snack,1058.0,70.2,118.7,33.6
2,2025-08-19,dinner,1883.0,148.1,206.6,51.6
2,2025-08-20,breakfast,321.0,26.3,25.9,12.4
2,2025-08-20,lunch,558.0,34.6,58.2,20.8
2,2025-08-20,snack,1418.0,88.3,174.3,40.8
2,2025-08-20,dinner,648.0,40.2,77.4,19.7
2,2025-08-21,lunch,2408.0,151.4,281.9,75.0
2,2025-08-21,snack,504.0,30.4,63.2,14.4
2,2025-08-22,snack,2564.0,172.4,328.1,62.4
2,2025-08-22,lunch,95.0,6.0,11.5,2.8
2,2025-08-23,breakfast,498.0,32.2,53.6,17.2
2,2025-08-23,dinner,2439.0,209.0,196.2,90.9
2,2025-08-24,dinner,513.0,30.6,55.8,18.6
2,2025-08-24,breakfast,931.0,59.7,101.6,31.8
2,2025-08-24,snack,643.0,39.2,75.3,20.6
2,2025-08-24,lunch,649.0,33.6,81.4,21.0
2,2025-08-25,snack,1286.0,72.7,167.5,36.1
2,2025-08-25,breakfast,1666.0,128.9,148.5,61.8
2,2025-08-26,snack,385.0,19.7,45.5,13.8
2,2025-08-26,dinner,1005.0,52.6,126.6,32.0
2,2025-08-26,lunch,696.0,45.2,69.2,26.5
2,2025-08-26,breakfast,514.0,39.6,51.4,16.7
2,2025-08-27,breakfast,1632.0,137.0,136.2,59.9
2,2025-08-27,snack,1204.0,73.1,130.5,43.3
2,2025-08-29,breakfast,802.0,51.9,105.6,19.1
2,2025-08-29,dinner,407.0,34.8,31.6,15.7
2,2025-08-29,snack,1110.0,97.0,97.4,36.9
2,2025-08-29,lunch,379.0,20.5,54.1,8.9
2,2025-08-30,dinner,1295.0,103.3,152.0,30.4
2,2025-08-30,lunch,1348.0,69.0,184.6,37.1
2,2025-08-31,dinner,775.0,66.1,61.5,29.4
2,2025-08-31,breakfast,1041.0,83.8,106.3,31.2
2,2025-08-31,snack,863.0,61.8,102.6,22.8
2,2025-09-01,snack,679.0,53.2,71.8,19.9
2,2025-09-01,dinner,631.0,33.8,78.0,20.4
2,2025-09-01,breakfast,524.0,29.8,62.4,17.3
2,2025-09-01,lunch,1189.0,75.0,152.4,31.1
2,2025-09-02,breakfast,1170.0,66.5,144.1,36.4
2,2025-09-02,dinner,1689.0,88.7,223.9,48.8
2,2025-09-03,dinner,788.0,68.1,83.2,20.3
2,2025-09-03,breakfast,954.0,76.1,104.6,25.7
2,2025-09-03,snack,1163.0,80.3,136.5,32.9
2,2025-09-06,lunch,1253.0,104.5,115.8,41.3
2,2025-09-06,snack,303.0,21.3,35.7,8.3
2,2025-09-06,breakfast,976.0,49.0,118.2,34.1
2,2025-09-06,dinner,131.0,10.9,12.6,4.1
2,2025-09-07,lunch,461.0,30.0,58.2,12.0
2,2025-09-07,dinner,426.0,35.7,38.9,14.2
2,2025-09-07,breakfast,1848.0,125.5,192.7,63.9
2,2025-09-08,dinner,1408.0,74.0,183.9,41.8
2,2025-09-08,breakfast,770.0,65.8,65.4,27.2
2,2025-09-08,lunch,472.0,39.4,45.2,14.9
2,2025-09-10,dinner,327.0,25.5,29.4,11.9
2,2025-09-10,breakfast,1008.0,62.5,127.5,27.6
2,2025-09-10,snack,924.0,46.8,104.6,35.4
2,2025-09-10,lunch,619.0,41.6,76.4,16.3
2,2025-09-12,dinner,499.0,31.1,53.5,17.9
2,2025-09-12,snack,1320.0,77.2,165.5,38.8
2,2025-09-12,breakfast,984.0,77.9,94.4,32.8
2,2025-09-12,lunch,69.0,5.5,7.7,1.8
2,2025-09-13,breakfast,615.0,42.5,66.8,19.8
2,2025-09-13,lunch,375.0,24.0,44.3,11.3
2,2025-09-13,dinner,1729.0,143.7,175.8,50.1
2,2025-09-13,snack,47.0,3.1,5.0,1.6
2,2025-09-14,snack,528.0,26.4,63.9,18.5
2,2025-09-14,dinner,793.0,67.2,90.5,18.0
2,2025-09-14,lunch,901.0,49.2,106.9,30.7
2,2025-09-14,breakfast,611.0,39.4,67.0,20.6
2,2025-09-15,breakfast,113.0,8.0,10.6,4.3
2,2025-09-15,dinner,2668.0,170.0,352.3,64.3
2,2025-09-16,lunch,332.0,17.9,36.4,12.8
2,2025-09-16,breakfast,904.0,45.8,121.2,26.2
2,2025-09-16,dinner,537.0,37.2,56.1,18.2
2,2025-09-16,snack,980.0,73.5,98.2,32.6
2,2025-09-17,breakfast,684.0,38.5,82.1,22.4
2,2025-09-17,lunch,2013.0,111.7,274.4,52.1
2,2025-09-18,dinner,692.0,44.7,87.3,18.2
2,2025-09-18,lunch,828.0,56.1,97.5,23.7
2,2025-09-18,breakfast,994.0,72.7,113.2,27.8
2,2025-09-19,lunch,1051.0,91.2,80.6,40.5
2,2025-09-19,snack,1738.0,150.9,178.6,46.7
2,2025-09-20,breakfast,1983.0,122.8,240.0,59.1
2,2025-09-20,snack,927.0,59.6,101.6,31.4
2,2025-09-24,snack,757.0,45.8,98.0,20.2
2,2025-09-24,lunch,449.0,36.0,37.9,17.0
2,2025-09-24,dinner,88.0,7.5,8.1,2.8
2,2025-09-24,breakfast,1530.0,106.9,193.6,36.4
2,2025-09-25,snack,727.0,58.9,73.3,22.0
2,2025-09-25,dinner,976.0,83.5,106.6,23.9
2,2025-09-25,breakfast,861.0,64.5,79.9,31.5
2,2025-09-26,lunch,1337.0,106.5,155.0,32.3
2,2025-09-26,breakfast,1352.0,99.1,132.5,47.3
2,2025-09-26,dinner,191.0,13.3,22.1,5.5
2,2025-09-27,breakfast,813.0,64.2,97.2,18.6
2,2025-09-27,lunch,623.0,34.5,70.1,22.7
2,2025-09-27,snack,1604.0,128.9,153.4,52.7
2,2025-09-28,lunch,1175.0,78.1,117.3,43.7
2,2025-09-28,snack,1217.0,89.1,112.5,45.6
2,2025-09-28,breakfast,511.0,27.2,65.2,15.7
2,2025-09-28,dinner,59.0,4.9,5.0,2.1
2,2025-09-29,breakfast,787.0,68.2,79.9,21.6
2,2025-09-29,snack,1118.0,76.9,132.7,31.0
2,2025-09-29,dinner,657.0,45.5,81.3,16.6
2,2025-10-01,snack,2051.0,156.1,207.2,66.4
2,2025-10-01,lunch,579.0,47.5,55.2,18.7
2,2025-10-02,breakfast,1979.0,107.8,215.8,76.1
2,2025-10-02,lunch,696.0,49.1,79.3,20.3
2,2025-10-04,breakfast,762.0,49.5,84.4,25.1
2,2025-10-04,snack,644.0,34.5,78.1,21.5
2,2025-10-04,lunch,1252.0,86.5,139.5,38.6
2,2025-10-04,dinner,99.0,5.4,13.7,2.5
2,2025-10-05,snack,609.0,48.6,64.6,17.3
2,2025-10-05,dinner,468.0,37.8,50.6,12.7
2,2025-10-05,breakfast,1718.0,104.4,211.3,50.6
2,2025-10-06,dinner,360.0,29.6,33.4,12.0
2,2025-10-06,snack,1112.0,73.8,111.7,41.1
2,2025-10-06,breakfast,1209.0,79.6,129.2,41.5
2,2025-10-08,lunch,1364.0,98.0,150.4,41.2
2,2025-10-08,snack,369.0,30.3,30.1,14.1
2,2025-10-08,breakfast,951.0,50.0,123.2,28.7
2,2025-10-09,lunch,1129.0,60.0,148.7,32.7
2,2025-10-09,snack,441.0,25.5,62.6,9.9
2,2025-10-09,dinner,476.0,28.6,54.1,16.1
2,2025-10-09,breakfast,730.0,58.9,66.8,25.2
2,2025-10-10,snack,925.0,77.7,80.0,32.7
2,2025-10-10,breakfast,728.0,53.4,66.1,27.8
2,2025-10-10,lunch,767.0,53.6,88.6,22.0
2,2025-10-10,dinner,428.0,37.4,38.7,13.7
2,2025-10-12,breakfast,1713.0,109.7,223.8,42.1
2,2025-10-12,lunch,1005.0,63.6,113.1,33.1
2,2025-10-13,lunch,959.0,77.1,96.6,29.4
2,2025-10-13,snack,1727.0,98.9,231.3,45.2
2,2025-10-14,dinner,625.0,49.0,53.5,23.9
2,2025-10-14,snack,470.0,34.7,44.5,17.0
2,2025-10-14,lunch,523.0,36.8,53.0,18.2
2,2025-10-14,breakfast,932.0,46.9,109.0,34.3
2,2025-10-15,lunch,619.0,49.5,64.5,18.1
2,2025-10-15,dinner,1007.0,54.2,130.9,29.6
2,2025-10-15,breakfast,1279.0,77.9,176.1,29.2
2,2025-10-16,breakfast,684.0,37.8,83.3,22.2
2,2025-10-16,dinner,2133.0,168.7,228.6,60.4
2,2025-10-17,dinner,23.0,2.0,2.4,0.6
2,2025-10-17,snack,1341.0,72.0,148.7,50.9
2,2025-10-17,lunch,891.0,53.0,122.2,21.1
2,2025-10-17,breakfast,432.0,23.5,59.6,11.1
2,2025-10-18,snack,2337.0,176.6,231.8,78.1
2,2025-10-18,lunch,492.0,42.5,54.2,11.7
2,2025-10-19,breakfast,862.0,58.5,97.7,26.3
2,2025-10-19,dinner,377.0,30.9,37.0,11.7
2,2025-10-19,snack,1011.0,80.0,107.5,29.0
2,2025-10-19,lunch,528.0,42.9,51.1,16.9
2,2025-10-20,breakfast,1315.0,105.1,151.0,32.3
2,2025-10-20,dinner,1171.0,96.6,104.5,40.7
2,2025-10-21,breakfast,604.0,36.7,76.4,16.8
2,2025-10-21,snack,339.0,18.5,41.5,11.0
